AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,practice_path_0,"[50, 51, 52, 42, 32, 22, 12, 2, 3, 4, 5, 6, 16, 15, 14, 24, 25, 26, 27, 28, 29, 39, 49, 59]"
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,grid_6,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0.5, 0.5, 0, 1, 1, 0, 0], [0, 0, 0, 0.5, 0.5, 0, 1, 1, 0, 0], [0, 0, 0, 0.5, 0.5, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,practice_grid_0,"[[0, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, -1, -1, 0], [0, 0, 0, 0, 0, 0, 0, -1, -1, 0], [0, 0, 0, 0, 0, 0, 0, -1, -1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,practice_grid_1,"[[0, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, -1, -1, 0], [0, 0, 0, 0, 0, 0, 0, -1, -1, 0], [0, 0, 0, 0, 0, 0, 0, -1, -1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,grid_8,"[[0, 0, 0, -1, -1, -1, 0, 0, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -0.5, -0.5, -0.5, 0, 0, 0, 0], [0, 0, 0, -0.5, -0.5, -0.5, 0, 0, 0, 0]]"
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,practice_reward_1,6
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,practice_reward_0,6
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,grid_3,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0, 0, 0]]"
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,grid_2,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0.5, 0.5, 0.5, 0, 0, 0, 0], [0, 0, 0, 0.5, 0.5, 0.5, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,grid_1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, -1, -1, 1, 1, 1, 0, 0], [0, 0, -1, -1, -1, 1, 1, 1, 0, 0], [0, 0, 0.5, 0.5, 0.5, -0.5, -0.5, -0.5, 0, 0], [0, 0, 0.5, 0.5, 0.5, -0.5, -0.5, -0.5, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,grid_0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, -1, 0, -0.5, -0.5, 0, 0], [0, 0, 0, -1, -1, 0, -0.5, -0.5, 0, 0], [0, 0, 0, -1, -1, 0, -0.5, -0.5, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,grid_7,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, -1, -1, -1, 0, 0, 0], [0, 0, 0, 0, -1, -1, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, -0.5, -0.5, -0.5, 0, 0, 0], [0, 0, 0, 0, -0.5, -0.5, -0.5, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,path_4,"[50, 51, 52, 53, 63, 73, 74, 64, 65, 75, 76, 77, 78, 79, 69, 59]"
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,grid_5,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0.5, 0.5, 0.5, 0, 1, 1, 1, 0], [0, 0, 0.5, 0.5, 0.5, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, -1, -1, -1, 0, 0, 0], [0, 0, 0, 0, -1, -1, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AVI7K876BV3QL:3EG49X351V79630RGUONR6UFUKLX6I,grid_4,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,reward_0,0
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,reward_1,0
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,reward_2,9
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,reward_3,0
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,strategy_0,No good blocks so finish it straight away.
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,strategy_1,Avoid any darker blocks.
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,strategy_2,Go through all the light blocks 
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,strategy_3,Avoid dark blocks
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,reward_8,9
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,strategy_8,Go through all lighter blocks
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,strategy_6,go through all lighter blocks
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,strategy_7,Avoid all blocks that are dark
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,comments,Thank you!
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,reward_4,6
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,reward_5,0
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,reward_6,9
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,path_8,"[50, 40, 30, 31, 32, 42, 43, 33, 34, 44, 45, 46, 36, 37, 47, 48, 38, 39, 49, 59]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,path_6,"[50, 51, 52, 42, 32, 22, 23, 24, 25, 35, 34, 33, 43, 53, 63, 73, 74, 75, 65, 64, 54, 55, 56, 57, 58, 59]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,path_7,"[50, 51, 52, 53, 54, 44, 43, 42, 41, 31, 21, 11, 12, 13, 14, 15, 25, 35, 36, 37, 27, 26, 16, 17, 18, 19, 29, 39, 49, 59]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,strategy_4,Get through white blocks that are good.
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,path_5,"[50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,path_2,"[50, 51, 52, 62, 63, 53, 43, 44, 54, 64, 65, 66, 56, 46, 47, 57, 67, 68, 58, 59]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,path_3,"[50, 51, 52, 53, 43, 44, 45, 46, 47, 48, 49, 59]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,path_0,"[50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,path_1,"[50, 60, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 69, 59]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,reward_7,9
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,strategy_5,Avoid darker colors
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,practice_path_1,"[50, 51, 52, 53, 43, 33, 23, 13, 3, 4, 5, 6, 16, 15, 14, 24, 34, 44, 54, 64, 65, 66, 67, 68, 69, 59]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,practice_path_0,"[50, 40, 30, 20, 10, 0, 1, 2, 3, 4, 5, 6, 16, 15, 14, 24, 34, 44, 54, 64, 65, 66, 67, 68, 69, 59]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,grid_6,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0.5, 0.5, 0.5, 0, 0, 0, 0], [0, 0, 0, 0.5, 0.5, 0.5, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,practice_grid_0,"[[0, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, -1, -1, 0], [0, 0, 0, 0, 0, 0, 0, -1, -1, 0], [0, 0, 0, 0, 0, 0, 0, -1, -1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,practice_grid_1,"[[0, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, -1, -1, 0], [0, 0, 0, 0, 0, 0, 0, -1, -1, 0], [0, 0, 0, 0, 0, 0, 0, -1, -1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,grid_8,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0.5, 0.5, 0.5, 0, 1, 1, 1, 0], [0, 0, 0.5, 0.5, 0.5, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, -1, -1, -1, 0, 0, 0], [0, 0, 0, 0, -1, -1, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,practice_reward_1,6
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,practice_reward_0,6
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,grid_3,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, -1, -1, -1, 0, 0, 0], [0, 0, 0, 0, -1, -1, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, -0.5, -0.5, -0.5, 0, 0, 0], [0, 0, 0, 0, -0.5, -0.5, -0.5, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,grid_2,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0.5, 0.5, 0, 1, 1, 0, 0], [0, 0, 0, 0.5, 0.5, 0, 1, 1, 0, 0], [0, 0, 0, 0.5, 0.5, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,grid_1,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, -1, 0, -0.5, -0.5, 0, 0], [0, 0, 0, -1, -1, 0, -0.5, -0.5, 0, 0], [0, 0, 0, -1, -1, 0, -0.5, -0.5, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,grid_0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0, 0, 0]]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,grid_7,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, -1, -1, 1, 1, 1, 0, 0], [0, 0, -1, -1, -1, 1, 1, 1, 0, 0], [0, 0, 0.5, 0.5, 0.5, -0.5, -0.5, -0.5, 0, 0], [0, 0, 0.5, 0.5, 0.5, -0.5, -0.5, -0.5, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,path_4,"[50, 51, 52, 53, 63, 73, 74, 64, 65, 75, 76, 77, 78, 79, 69, 59]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,grid_5,"[[0, 0, 0, -1, -1, -1, 0, 0, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -0.5, -0.5, -0.5, 0, 0, 0, 0], [0, 0, 0, -0.5, -0.5, -0.5, 0, 0, 0, 0]]"
AZZA3J049G7R5:36H9ULYP63P4UCOD0JCQU3ZDCL9FJF,grid_4,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0, 0, 0], [0, 0, 0, -1, -1, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,reward_0,9
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,reward_1,5
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,reward_2,8.5
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,reward_3,0
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,strategy_0,Go through both fully to demonstrate the good.
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,strategy_1,"Get the white fully since it is good, while only touching black once to demonstrate the loss."
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,strategy_2,Left one gray untouched to demonstrate it is worth less.
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,strategy_3,Avoided it to show it isn't worth while
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,reward_8,8.5
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,strategy_8,"Got the two good ones to show gain, and briefly touched the gray to show it is the lesser of the two bad."
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,strategy_6,"Went all in on the lighter two to show positive, while avoiding the black completely to show to avoid."
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,strategy_7,Ignored both to show danger.
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,comments,
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,reward_4,0
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,reward_5,0
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,reward_6,9
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,path_8,"[50, 51, 52, 42, 43, 53, 54, 44, 45, 35, 25, 26, 36, 37, 27, 28, 29, 39, 49, 59]"
AYKZ9H4BNW810:3V0Z7YWSIZVTKDCVTDB2D8GIY4B2V3,path_6,"[50, 51, 52, 42, 32, 33, 34, 44, 43, 53, 54, 55, 45, 46, 36, 37, 47, 48, 38, 39, 49, 59]"
